,name,type,price,star,comment,taste,env,service,recommend.0,recommend.1,recommend.2,zone,address,location
4960,三上料理(龙湖金沙天街店),日本菜,￥156,四星商户,1481.0,8.3,8.7,8.6,三文鱼腩5切,照烧鹅肝,牛油果鳗鱼卷,下沙,金沙大道560号龙湖杭州金沙天街4F-14,"120.327468,30.310250"
4961,通堂琉球新麺(大悦城店),日本菜,￥50,四星商户,185.0,7.9,8.9,8.7,花生豆腐,通堂男人面,泡菜煎饺,湖墅南路,莫干山路与隐秀路交叉口杭州大悦城,"120.131232,30.301705"
4962,腾云志精致料理(城西银泰店),日本菜,￥163,四星商户,49.0,8.2,8.5,8.4,酱烧厚切牛舌,牛舌,刺身拼盘,城西银泰,拱墅区富强路丰潭路380号,"120.107566,30.299536"
4963,大渔铁板烧(万象城购物中心店),日本菜,￥195,四星商户,2092.0,7.7,7.8,7.5,三文鱼,甜虾,银鳕鱼,钱江新城,富春路701号万象城购物中心B1层B101号商铺,"120.215364,30.251091"
4964,和亭居酒屋·三文鱼料理店(渔いさり店),日本菜,￥129,准五星商户,412.0,8.5,8.7,8.5,鹅肝牛油果寿司卷,刺身三文鱼切,鳗鱼饭,丁桥,丁桥镇蕙兰雅路511号,"120.230284,30.352846"
4965,鱼舍日式料理(星光广场店),日本菜,￥160,准五星商户,975.0,8.6,8.9,8.6,鱼舍三文鱼刺身,秘制七味牛舌,土豆泥,星光大道,江南大道228号星光国际广场一期4层,"120.208500,30.207459"
4966,千串屋(武林店),日本菜,￥95,四星商户,825.0,7.8,8.1,8.3,炭烤厚切牛舌,串烧日本年糕,出汁蛋卷,武林广场,龙游路12号,"120.160772,30.261919"
4967,品寿司日本料理(学林街店),日本菜,￥81,五星商户,234.0,9.0,8.9,9.1,三文鱼刺身,李公主卷,火炙三文鱼,下沙,文渊路学林街1171号,"120.336673,30.315530"
4968,千串屋本铺(中山中路店),日本菜,￥141,四星商户,1914.0,8.1,7.8,7.9,烤牛舌,培根年糕,烤鸡软骨,解放路沿线,中山中路336-1号,"120.170466,30.251645"
4969,赞吉拉面ラーメン(滨江宝龙店),日本菜,￥55,四星商户,141.0,8.2,8.9,8.5,溏心蛋,赞吉面,炸鸡块,开发区/高教园,火炬大道宝龙城3幢1158,"120.167761,30.187941"
4970,杭州余杭万丽酒店·千場日餐厅,日本菜,￥384,准五星商户,50.0,8.1,8.8,8.6,海鲜拼盘,九品寿司拼盘,烤鳗鱼,临平,南苑街道人民大道607号杭州余杭万丽酒店16层,"120.310694,30.415052"
4971,通堂琉球新麺(湖滨店),日本菜,￥50,四星商户,520.0,7.7,8.8,8.4,通堂男人面,通堂女人面,花生豆腐,湖滨,延安路278号湖滨银泰in77C1区3楼,"120.164386,30.253646"
4972,CrazySushi狂寿司,日本菜,￥85,五星商户,55.0,8.9,8.8,9.0,炙烧三文鱼手握,和牛鹅肝酱手握,南洋鱼饭,上城区,飞云江路22-3号,"120.179182,30.215691"
4973,七町目日式炭火烤肉(城市生活广场店),日本菜,￥121,准五星商户,89.0,8.6,8.6,8.2,特上牛小排,牛舌,骰子肉,加州阳光,金城路333号城市生活广场3层,"120.250298,30.182586"
4974,大旗渔屋·锅物料理居酒屋,日本菜,￥101,四星商户,77.0,8.3,8.6,8.6,蟹籽色拉,黑鲷两吃,烤凤梨 （一份2片）,古墩路沿线,莲花街282号,"120.097688,30.270212"
4975,信日本料理(信义坊店),日本菜,￥109,准五星商户,128.0,8.8,9.0,9.0,鹅肝手握,豚骨拉面,三文鱼刺身,信义坊,信义商街172号,"120.144628,30.294556"
4976,鮨禾屋日料,日本菜,￥120,四星商户,58.0,7.9,8.7,8.5,牛肉寿喜锅,火炙鳗鱼饭,烤牛舌,老余杭,荆余路江南时代北门,"120.211143,30.201668"
4977,叙之苑烧肉居酒屋(湖滨店),日本菜,￥134,四星商户,82.0,8.3,8.6,8.2,梅子酒,上等牛小排,厚切牛舌,庆春路沿线,长生路与白傅路交叉口西南角,"120.160890,30.256904"
4978,大渔铁板烧(湖滨银泰in77店),日本菜,￥187,四星商户,1688.0,7.8,7.8,7.5,干煎鳕鱼,刺身拼盘,大渔菲力牛排,湖滨,解放路238号IN77二期C区三楼317,"120.163160,30.250851"
4979,喜焱铁板日料(万象汇店),日本菜,￥155,四星商户,86.0,8.2,8.6,8.4,巴比又菲力牛排,翡翠炒饭,奶盖南瓜浓汤,北干,金城路927号杭州万象汇5层L505号,"120.258587,30.180807"
4980,暗光日料精酿吧,日本菜,￥130,五星商户,107.0,9.1,9.1,9.1,精酿啤酒,薯条,水果披萨,庆春路沿线,中河中路230号亚朵酒店隔壁,"120.172174,30.255482"
4981,鱼舍日式料理(宝龙城店),日本菜,￥137,四星商户,476.0,8.2,8.8,8.5,鱼舍精选刺身拼盘,牛舌,日式烤鳗鱼,滨江宝龙城,宝龙广场商场内四楼,"120.253929,30.195995"
4982,和亭·居酒屋彩里いろり店,日本菜,￥94,四星商户,166.0,8.3,8.8,8.7,和亭鹅肝牛油果寿司,火炙三文鱼手握,玉子牛肉小火锅,新天地,新北街26号世嘉新座4幢1层商铺,"120.179850,30.325690"
4983,雷门拉面(万象汇店),日本菜,￥51,四星商户,383.0,7.8,8.4,8.5,拉面,甜品桃露,桃胶,万象汇,金城路927号杭州万象汇B1层B137号,"120.258587,30.180807"
4984,江之匠制面(江锦国际店),日本菜,￥49,准五星商户,102.0,8.4,8.1,9.1,上野咖喱鸡排饭,博多天神豚骨浓汤拉面,静冈盐味鸡白汤拉面,星光大道,江锦国际一楼104号,"120.199800,30.206853"
4985,神田川拉面(教工店),日本菜,￥36,准五星商户,353.0,8.4,8.5,9.0,招牌豚骨拉面,肥牛泡菜饭,神田川烧牛肉饭,高新文教区,教工路119-1号,"120.135322,30.283722"
4986,三味·響割烹料理,日本菜,￥363,四星商户,13.0,8.3,8.3,8.0,味噌鸡肉朴叶烧,刺身三拼,法式红酒柔煮牛舌,西湖北线/黄龙,杭州西湖区宝石山下二弄,"120.152291,30.261200"
4987,六本目日本料理,日本菜,￥88,四星商户,124.0,8.7,8.2,8.1,鳗鱼炒饭,法式大虾,三文鱼七切,转塘,金街美地3号楼138-2号,"120.078591,30.147425"
4988,大满日本料理(水晶城店),日本菜,￥79,四星商户,2400.0,8.3,8.5,8.3,大阪章鱼烧双拼,黑蒜有豚骨拉面,三文鱼厚切,水晶城,上塘路458号水晶城5楼502商铺,"120.152112,30.303626"
4989,木叶町日本料理(舟山东路店),日本菜,￥63,四星商户,513.0,8.1,8.4,8.2,美味海草小吃,盐烤秋刀鱼,芝士炸虾小卷,拱宸桥/上塘,舟山东路66号,"120.154790,30.318891"
4990,吉川居酒屋,日本菜,￥120,准五星商户,529.0,8.4,8.4,8.6,芝士土豆泥,土豆泥沙拉,葱香玉子烧,建国路沿线,建国北路45号,"120.180514,30.260008"
4991,火地铁板烧(龙湖杭州金沙天街店),日本菜,￥101,四星商户,686.0,7.9,8.4,8.4,原味雪花牛排,火焰大虾,牛肉炒饭,下沙,金沙大道560号龙湖杭州金沙天街5楼,"120.327468,30.310250"
4992,花善居酒屋,日本菜,￥90,四星商户,58.0,8.3,8.4,8.5,鹅肝手握,波奇饭,烧鸟大拼盘,西溪银泰城,双龙街西溪银泰2号楼南楼119室,"120.075105,30.293040"
4993,旬採酒町,日本菜,￥142,四星商户,1214.0,7.7,8.5,7.8,厚切牛舌,玫瑰番茄,培根年糕卷,武林广场,环城北路47号武林广场21号杭州大厦购物城A座4层,"120.161479,30.271892"
4994,浅草屋寿司(涌金广场店),日本菜,￥70,四星商户,177.0,8.3,7.7,8.4,芒果鳗鱼加州卷,土豆沙拉,海鲜玉子烧,吴山广场/河坊街,延安路涌金广场3楼银乐迪边上,"120.163849,30.247394"
4995,懿龙日料,日本菜,￥81,准五星商户,43.0,8.8,8.6,9.0,懿龙卷,札幌味增拉面,白龙元气拉面,丁桥,环丁路1561号,"120.225280,30.359580"
4996,侠饭海鲜丼饭(西湖银泰城店),日本菜,￥78,四星商户,530.0,7.9,8.2,7.9,抹茶布丁,肥牛石锅饭,寿喜锅,吴山广场/河坊街,延安路98号西湖银泰城B1层,"120.165614,30.244219"
4997,四目町居酒屋(临平华元欢乐城店),日本菜,￥116,准五星商户,156.0,8.2,9.0,9.1,寿喜土豆球,三文鱼刺身,吉列黑猪柳扒,临平华元欢乐城购物中心,迎宾路华元欢乐城5楼,"120.300402,30.395863"
4998,旬屋居酒屋,日本菜,￥93,准五星商户,70.0,8.6,9.0,8.7,芒果芝士虾卷,鸡皮饺子,烤五花肉,庆春路沿线,新华路88-1,"120.176354,30.261704"
4999,味成年和风料理(文二路店),日本菜,￥38,准五星商户,388.0,8.5,8.6,9.0,香烤秋刀鱼,樱花玄饼,土豆泥,高新文教区,文二路32号,"120.145840,30.283702"
5000,Iron Hot焱铁烧(万象城购物中心店),日本菜,￥208,准四星商户,2180.0,7.9,8.2,7.5,瓦罐牛肉,飞鱼籽炒饭,厚切牛舌,钱江新城,富春路701号万象城购物中心5层595号,"120.215364,30.251091"
5001,侠饭海鲜丼饭(滨江龙湖天街店),日本菜,￥80,四星商户,442.0,7.7,8.4,8.2,明太子烤土豆,火炙和牛鹅肝手握,宇治抹茶布丁,滨江天街,江汉路1515号滨江龙湖天街6F-46,"120.326941,30.309845"
5002,旬日本料理(滨盛路店),日本菜,￥142,准五星商户,849.0,8.4,8.8,8.6,鳗鱼饭,旬招牌拉面,刺身五拼,星光大道,滨盛路1872号,"120.203250,30.207953"
5003,奈良家日本料理,日本菜,￥64,四星商户,24.0,8.4,8.5,8.4,公主卷,海草丝,牛肉饭,下沙,金沙大道553号地铁D出口右侧,"120.312460,30.309970"
5004,食卓SHOKUTAKU(长庆店),日本菜,￥90,准五星商户,354.0,8.5,8.6,9.0,地狱乌冬面,龙虾色拉军舰,泡菜肥牛锅,庆春路沿线,长庆街42号,"120.173331,30.260570"
5005,千鳥·日本碳火燒酒場(福雷德廣場),日本菜,￥72,四星商户,98.0,8.1,8.4,8.5,梅子酒,和风炸鸡,经典牛丼,下沙,学源街文泽路99号福雷德广场一楼,"120.347175,30.316601"
5006,木之兰怀石料理(南山路店),日本菜,￥300,四星商户,483.0,8.1,8.4,7.9,北极甜虾,三文鱼炙寿司,烤鳗鱼,南山路,南山路204号,"120.158821,30.241835"
5007,乐佩谷亲子餐厅,日本菜,￥144,准四星商户,548.0,7.3,8.2,7.8,银鳕鱼西京烧,蛋包饭,牛肉有马烧,延安路沿线,延安路385号嘉里中心北区103,"120.163063,30.262004"
5008,鳗誠屋(城西银泰店),日本菜,￥131,准四星商户,562.0,7.6,7.6,7.5,鳗鱼三吃,鳗鱼盖饭,三文鱼腩,城西银泰,丰潭路380号城西银泰一层室外步行街,"120.107588,30.299124"
5009,大渔铁板烧(城西银泰城店),日本菜,￥194,准四星商户,1991.0,7.7,7.6,7.3,干煎鳕鱼,烤虾,三文鱼,城西银泰,丰潭路380号银泰城3F037,"120.107559,30.299526"
5010,品寿司日本料理(黄龙旗舰店),日本菜,￥96,准五星商户,303.0,8.4,8.3,8.7,火炙三文鱼腩,寿喜锅,海草,西湖北线/黄龙,曙光路136号,"119.045356,29.593637"
5011,德川稼(中豪望江国际店),日本菜,￥91,四星商户,484.0,8.0,8.5,8.6,土豆沙拉,三文鱼味增火锅,泡菜火锅,万泰城,望江东路332号中豪国际3号1楼,"120.192449,30.230243"
5012,勇乌冬专门店(望江店),日本菜,￥71,准五星商户,340.0,8.5,8.3,8.7,热乌冬,梅子煮秋刀鱼,招牌鳗鱼饭,万泰城,钱江路373号7-2号商铺,"120.188857,30.228357"
5013,樱花屋料理,日本菜,￥100,四星商户,14.0,8.2,8.0,8.1,寿司拼盘,活鳗鱼饭,豪华刺身大拼,萧山区,民和路联合中心492号,"120.255406,30.230198"
5014,大满日本料理(利星店),日本菜,￥87,四星商户,349.0,7.7,8.5,8.3,章鱼小丸子,牛丼饭,三文鱼刺身,吴山广场/河坊街,中山南路77号利星名品广场3楼,"120.168033,30.226111"
5015,寿司工厂(工联CC店),日本菜,￥64,准五星商户,671.0,8.4,8.6,8.6,三文鱼刺身,周二牛油果鳗鱼卷,寿喜锅,湖滨,延安路292号工联CCB2楼,"120.164606,30.254683"
5016,富士见,日本菜,￥246,准五星商户,78.0,8.3,8.6,8.7,蓝鳍金枪鱼刺身拼盘,富士见卷,海鲜牛油果沙拉,解放路沿线,解放路108号香溢大酒店2楼南侧,"120.174701,30.251138"
5017,泽野家日式居酒屋,日本菜,￥111,四星商户,26.0,8.0,8.1,8.4,三文鱼,泡菜肥牛锅,梅子酒,江干区,环站东路中豪五星国际1楼底商,"120.223782,30.291094"
5018,三上料理(西城广场购物中心店),日本菜,￥132,四星商户,2049.0,8.2,8.3,8.3,黑松露三文鱼,招牌脆脆三文鱼卷,刺身拼盘,西城广场,文二西路551号西城广场购物中心2层,"120.095263,30.280566"
5019,元气寿司(城西银泰城店),日本菜,￥97,四星商户,566.0,7.8,8.1,7.7,三文鱼卷,甜虾刺身,三文鱼子星鳗寿司,城西银泰,丰潭路380号2F057A2F0582F059,"120.106526,30.299392"
5020,牙門Yamen轻食料理,日本菜,￥61,四星商户,108.0,8.3,8.5,8.1,九宫格寿司散饭,地狱担担乌冬,日式烤鳗鱼饭,高新文教区,通普路3-1号,"120.117035,30.282696"
5021,神田川拉面(万泰城店),日本菜,￥43,四星商户,48.0,8.3,8.3,8.6,神田川豚骨面,田园沙拉,烤五花肉定食,万泰城,望江东路万泰城一楼,"120.193288,30.228907"
5022,樱居食屋,日本菜,￥49,四星商户,90.0,7.9,8.4,8.2,火炙寿司拼盘,招牌肥牛,鳗鱼饭,高新文教区,下宁巷4号,"120.142779,30.281700"
5023,神户川料理(中山中路店),日本菜,￥100,四星商户,1366.0,8.3,8.1,8.4,芒果鳗鱼,火炙鹅肝,招牌鳗鱼饭,湖滨,中山中路532号,"120.169809,30.256843"
5024,花藏面屋(西湖银泰城店),日本菜,￥47,四星商户,2647.0,7.7,8.2,8.1,花藏原味面,花藏元味面,年糕牛肉卷,西湖银泰,延安路98号西湖银泰城B1层,"120.165614,30.244219"
5025,花盛精致料理(万象汇店),日本菜,,四星商户,12.0,7.6,7.6,7.7,铁板和牛,刺身拼盘,鳌虾,万象汇,金城路977号华润万象汇B座3楼307,"120.269263,30.181880"
5026,昭彦传统日本料理,日本菜,￥86,四星商户,420.0,7.9,8.4,8.8,酱油叉烧拉面,土豆泥,炸鸡块,凤起路沿线,中山北路197号（国都公寓附近）,"120.168854,30.262834"
5027,石户日本料理,日本菜,￥69,四星商户,88.0,8.1,8.8,8.0,网红蛋包饭,芥末章鱼,三文鱼刺身,下沙,下沙街道高沙北区219号,"120.336260,30.318228"
5028,三上料理(城西银泰城店),日本菜,￥143,准四星商户,4301.0,7.5,7.6,7.6,三文鱼,鳗鱼饭定食,照烧鹅肝,城西银泰,丰潭路380号3F025,"120.106526,30.299392"
5029,空羽居酒屋,日本菜,￥156,四星商户,475.0,8.0,8.9,8.5,三文鱼,空羽卷,樱花信玄饼,高新文教区,学院路96号,"120.130174,30.276526"
5030,千叶铁板烧(莫干山店),日本菜,￥186,准四星商户,1373.0,7.7,8.1,8.0,三文鱼刺身,甜虾,香煎鳕鱼,高新文教区,莫干山路231号广厦锐明大厦1楼,"120.150087,30.279256"
5031,稻合居酒屋,日本菜,￥119,准五星商户,318.0,8.3,8.5,8.7,稻合炸鸡块,鹅肝,榴莲酥卷,星光大道,安业路双城国际2栋106号,"120.200585,30.206898"
5032,牛桑喜日式料理炭火烤肉(小河路总店),日本菜,￥125,四星商户,248.0,8.2,8.6,8.4,鹅肝寿司,黑牛极品四点拼盘,芝士奶油地瓜,拱墅区,小河路吉祥寺弄7号,"120.137263,30.317798"
5033,侠饭海鲜丼饭(天虹店),日本菜,￥84,四星商户,318.0,7.5,8.1,8.1,明太子烤土豆,宇治抹茶布丁,爆汁脆皮筑地鸡块,天虹购物中心,凤起东路天虹购物中心4楼,"120.209754,30.264702"
5034,富美家,日本菜,￥131,四星商户,921.0,8.1,8.4,7.9,炸猪排拼盘定食,厚切牛舌,三文鱼刺身,湖滨,中山中路505号,"120.169665,30.255302"
5035,玖柒日本料理,日本菜,￥70,准五星商户,237.0,8.3,8.5,8.9,海鲜厚蛋烧,香芒鹅肝手握,玉子烧拉面,下沙,学府街下沙宝龙二期24栋109号,"120.382239,30.312506"
5036,花亭料理(杭州大厦购物城店),日本菜,￥97,四星商户,129.0,7.9,7.8,7.9,鹅肝寿司,花亭牛肉饭,鳗鱼饭,武林广场,环城北路47号武林广场1号杭州大厦购物城C区B1层,"120.159679,30.274502"
5037,喜多有约铁板料理,日本菜,￥84,四星商户,39.0,8.2,8.3,8.4,鹅肝,黑椒菲力牛排,柠汁草虾,余杭区,临平世纪大道西临平银泰城负一楼,"120.305381,30.407579"
5038,大洋世家金枪鱼体验馆(西溪店),日本菜,￥296,四星商户,56.0,8.5,8.4,8.5,蓝鳍金枪鱼中脂,三文鱼刺身,三文鱼炒饭,西湖区,紫霞街55号,"120.075717,30.289671"
5039,神田川拉面(金海城店),日本菜,￥33,准五星商户,1319.0,8.5,8.7,8.8,肥牛泡菜拉面,招牌豚骨拉面,神田川饭牛肉饭,城东,杭海路878号金海城休闲购物中心B馆,"120.266649,30.308271"
5040,大渔铁板烧(阿里巴巴店),日本菜,￥203,准四星商户,55.0,7.1,8.0,7.5,鹅肝,盐焗大虾,甜虾,海创园,文一西路961号亲橙里6号楼四楼,"120.116606,30.287936"
5041,纳思比日本料理(世贸店),日本菜,￥483,四星商户,403.0,7.8,8.0,8.0,刺身,玉子寿司,烤牛舌,西湖北线/黄龙,曙光路122号世贸君澜大饭店4楼,"120.140032,30.266500"
5042,御水月日式会席料理,日本菜,￥154,四星商户,499.0,8.2,8.9,8.5,三文鱼炒肉,霜降牛肉,南蛮鸡腿扬,下沙,经济技术开发区金沙大道600号东部国际商务中心5幢一楼,"120.322893,30.312195"
5043,千鳍匠心料理(西溪银泰店),日本菜,￥114,四星商户,216.0,7.7,8.1,8.0,招牌火炙鹅肝寿司,三文鱼刺身,大甜虾刺身,西溪银泰城,弘德路与余杭塘路交叉口西溪银泰城BF031,"120.109030,30.299139"
5044,神田川烤肉饭(学院店),日本菜,￥34,准五星商户,1361.0,8.1,8.2,8.4,招牌豚骨拉面,鳗鱼饭定食,肥牛泡菜烩饭,高新文教区,学院路76号,"120.130147,30.275904"
5045,勇乌冬专门店(紫台店),日本菜,￥90,准五星商户,242.0,8.8,8.5,9.0,小鳗鱼饭,梅子煮秋刀鱼,热乌冬,江干区,紫台公寓4幢108室,"120.242329,30.306445"
5046,立方铁·铁板烧(大悦城店),日本菜,￥120,准四星商户,78.0,7.1,7.3,7.4,法式羊排,厚切牛舌,火焰冰淇淋,北大桥／大悦城,莫干山路与隐秀路交叉口杭州大悦城L6-01号,"120.131232,30.301705"
5047,隐轩·日式料理(万象城购物中心店),日本菜,￥124,四星商户,4194.0,8.0,8.0,8.2,三文鱼加州卷,鹅肝寿司,招牌牛肉饭,钱江新城,富春路701号万象城购物中心5层,"120.215364,30.251091"
5048,皇室炙日式炭火烧鸟居酒屋(龙湖杭州金沙天街店),日本菜,￥87,准四星商户,155.0,7.1,7.5,7.9,炸鸡,鹅肝手握寿司,鸡皮串,下沙,金沙大道560号龙湖杭州金沙天街4楼,"120.327468,30.310250"
5049,两岸花园铁板烧(南山店),日本菜,￥475,四星商户,1972.0,7.3,7.5,7.0,鱼翅汤,法国鹅肝,特级日式松阪牛排,南山路,南山路204号,"120.158821,30.241835"
5050,樱鹤,日本菜,￥172,准五星商户,302.0,8.8,8.5,8.7,三文鱼甜虾,烤牛舌,香煎银鳕鱼,武林广场,中山北路417号,"120.167100,30.267678"
5051,菊樱料理,日本菜,￥64,四星商户,26.0,8.0,8.3,7.9,肥牛泡菜锅,浅草照烧鸡,寿司盛汇,高新文教区,万塘路12号黄龙时代广场A座,"120.124859,30.272996"
5052,柽屋(创鑫时代广场店),日本菜,￥127,四星商户,213.0,8.4,8.7,8.6,秋刀鱼,大福,特色炒饭,海创园,文一西路1508号创鑫时代广场3楼,"119.977989,30.273568"
5053,面屋武藏(远洋乐堤港店),日本菜,￥64,准四星商户,275.0,7.6,8.5,8.0,黑武骨三刀流拉面,炸鸡块,土豆泥,大关,丽水路58号远洋乐堤港4层,"120.143418,30.304688"
5054,喜多有约(湖滨银泰in77店),日本菜,￥101,准四星商户,1900.0,7.4,7.5,7.3,菲力牛排,柠汁草虾,酱爆香辣鸡胗,湖滨,东坡路7号杭州湖滨银泰in77C2区B1层,"120.162517,30.253398"
5055,風铃·日本家庭料理,日本菜,￥78,四星商户,155.0,8.1,8.4,8.5,鳗鱼炒饭,炸虾天妇罗拼盘,鸡肉盖饭,庆春路沿线,庆春路87号锦和大厦3F-003,"120.176806,30.257367"
5056,吉道屋炭火烤肉,日本菜,￥144,四星商户,31.0,7.8,7.8,7.8,铁锅牛肉饭,厚切五花肉,雪花牛小排,横凉亭路,金桥北路东方茂购物中心C座1楼,"119.933094,30.049249"
5057,泽川创作料理(万宝城店),日本菜,￥92,四星商户,160.0,8.1,8.3,8.1,法式焗虾,鹅肝寿司,三文鱼7切,临平,荷禹路105号,"120.284149,30.432456"
5058,備前居酒屋,日本菜,￥109,四星商户,178.0,8.4,8.6,8.1,关东煮,三文鱼三切,碳烤鳗鱼饭,高新文教区,万塘路28号,"120.125309,30.273915"
